,org/jhotdraw/app/AbstractApplication.java,org/jhotdraw/app/AbstractProject.java,org/jhotdraw/app/Application.java,org/jhotdraw/app/DefaultApplicationModel.java,org/jhotdraw/app/DefaultOSXApplication.java,org/jhotdraw/app/DefaultSDIApplication.java,org/jhotdraw/beans/AbstractBean.java,org/jhotdraw/draw/AbstractDrawing.java,org/jhotdraw/draw/action/AbstractViewAction.java,org/jhotdraw/draw/action/JPopupButton.java,org/jhotdraw/draw/action/PaletteMenuItemUI.java,org/jhotdraw/draw/action/SwingWorker.java,org/jhotdraw/draw/action/ToolBarButtonFactory.java,org/jhotdraw/draw/action/VerticalGridLayout.java,org/jhotdraw/draw/action/ZoomAction.java,org/jhotdraw/draw/AttributeKey.java,org/jhotdraw/draw/AttributeKeys.java,org/jhotdraw/draw/Constrainer.java,org/jhotdraw/draw/DefaultDrawingEditor.java,org/jhotdraw/draw/DefaultDrawing.java,org/jhotdraw/draw/DefaultDrawingView.java,org/jhotdraw/draw/DrawingEditor.java,org/jhotdraw/draw/DrawingEvent.java,org/jhotdraw/draw/Drawing.java,org/jhotdraw/draw/DrawingListener.java,org/jhotdraw/draw/DrawingView.java,org/jhotdraw/draw/Figure.java,org/jhotdraw/draw/FigureLayerComparator.java,org/jhotdraw/draw/FigureSelectionEvent.java,org/jhotdraw/draw/FigureSelectionListener.java,org/jhotdraw/draw/GridConstrainer.java,org/jhotdraw/draw/HandleEvent.java,org/jhotdraw/draw/Handle.java,org/jhotdraw/draw/Options.java,org/jhotdraw/draw/Tool.java,org/jhotdraw/geom/Dimension2DDouble.java,org/jhotdraw/geom/Insets2DDouble.java,org/jhotdraw/gui/datatransfer/CompositeTransferable.java,org/jhotdraw/gui/PlacardScrollPaneLayout.java,org/jhotdraw/samples/draw/DrawApplet.java,org/jhotdraw/samples/draw/DrawApplicationModel.java,org/jhotdraw/samples/draw/DrawFigureFactory.java,org/jhotdraw/samples/draw/DrawingPanel.java,org/jhotdraw/samples/draw/DrawProject.java,org/jhotdraw/samples/draw/Main.java,org/jhotdraw/samples/net/Main.java,org/jhotdraw/samples/net/NetApplet.java,org/jhotdraw/samples/net/NetApplicationModel.java,org/jhotdraw/samples/net/NetFactory.java,org/jhotdraw/samples/net/NetProject.java,org/jhotdraw/samples/pert/Main.java,org/jhotdraw/samples/pert/PertApplet.java,org/jhotdraw/samples/pert/PertApplicationModel.java,org/jhotdraw/samples/pert/PertFactory.java,org/jhotdraw/samples/pert/PertProject.java,org/jhotdraw/undo/CompositeEdit.java,org/jhotdraw/undo/UndoRedoManager.java,org/jhotdraw/util/LocaleUtil.java,org/jhotdraw/util/ResourceBundleUtil.java,org/jhotdraw/util/ReversedList.java,org/jhotdraw/xml/DefaultDOMFactory.java,org/jhotdraw/xml/DOMFactory.java,org/jhotdraw/xml/DOMInput.java,org/jhotdraw/xml/DOMOutput.java,org/jhotdraw/xml/DOMStorable.java,org/jhotdraw/xml/NanoXMLLiteDOMInput.java,org/jhotdraw/xml/NanoXMLLiteDOMOutput.java,org/jhotdraw/xml/XMLTransferable.java
170,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
171,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
172,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
173,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
174,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
175,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
176,1,2,1,3,1,1,3,4,5,6,6,7,8,6,5,9,9,2,10,11,12,2,4,12,4,10,11,11,12,12,10,12,12,12,12,10,13,14,2,7,3,15,7,2,1,1,7,3,15,2,1,7,3,15,2,12,2,8,8,12,15,16,13,13,16,16,16,14
177,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
178,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
179,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
180,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
181,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,10,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
182,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
183,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
184,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,10,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
185,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,6,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
186,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
187,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
188,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
189,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
190,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
191,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
192,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
193,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
194,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
195,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
196,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
197,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
198,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
199,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
200,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
201,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
202,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
203,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
204,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
205,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
206,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
207,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
208,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
209,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
210,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
211,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
212,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
213,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
214,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
215,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
216,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
217,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
218,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
219,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
220,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
221,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
222,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
223,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
224,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
225,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
226,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
227,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
228,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
229,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
230,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,9,3,3,2,3,3,3,9,3,3,3,3,9,3,3,3,3,7,7,10,7,5,6,8,6,2,1,1,5,6,11,2,1,5,6,11,2,2,2,12,12,3,11,13,13,13,13,13,13,10
231,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
232,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
233,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
234,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
235,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
236,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
237,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
238,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
239,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
240,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
241,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
242,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
243,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
244,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
245,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
246,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,12,12,12,9
247,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
248,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
249,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
250,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
251,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
252,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
253,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
254,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
255,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,10,12,12,9
256,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
257,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
258,1,2,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,7,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,3,2,11,11,3,10,12,12,12,7,12,12,9
259,1,1,1,1,1,1,2,3,2,4,4,5,6,7,6,8,8,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,9,2,5,6,8,6,2,1,1,5,6,10,2,1,5,6,10,2,2,2,11,11,3,10,12,12,12,7,12,12,9
